Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
204,96,2,2,2,6,1,1,0,2,2,300.79207048518816,238.50168354731306,761.4983164526874
205,96,2,2,2,6,1,1,0,2,2,297.78414978033635,237.79501630740154,762.2049836925988
206,96,2,2,2,6,1,1,0,2,2,294.8063082825331,237.126924055294,762.8730759447062
207,96,2,2,2,6,1,1,0,2,2,291.8582451997076,236.4202198930134,763.5797801069866
208,96,2,2,2,6,1,1,0,2,2,288.9396627477105,235.67492736803766,764.3250726319626
209,96,2,2,2,6,1,1,0,2,2,286.0502661202334,234.92963000943064,765.0703699905697
210,96,2,2,2,6,1,1,0,2,2,291.43591715163535,234.22292961381228,765.777070386188
211,96,2,2,2,6,1,1,0,2,2,296.67064568599517,233.632020976406,766.3679790235938
212,96,2,2,2,6,1,1,0,2,2,293.7039392291351,233.04110659377736,766.9588934062226
213,96,2,2,2,6,1,1,0,2,2,290.76689983684406,232.37300183012925,767.6269981698711
214,96,2,2,2,6,1,1,0,2,2,287.85923083847547,231.66632517254016,768.3336748274601
215,96,2,2,2,6,1,1,0,2,2,284.98063853009063,230.99821035417312,769.001789645827
216,96,2,2,2,6,1,1,0,2,2,282.13083214478974,230.33008763396768,769.6699123660322
217,96,2,2,2,6,1,1,0,2,2,279.309523823342,229.66196001978201,770.338039980218
218,96,2,2,2,6,1,1,0,2,2,276.5164285851085,229.07099084081358,770.929009159187
219,96,2,2,2,6,1,1,0,2,2,273.75126429925746,228.48001699105296,771.5199830089472
220,96,2,2,2,6,1,1,0,2,2,273.5472694210876,227.8504622078116,772.1495377921888
221,96,2,2,2,6,1,1,0,2,2,270.8117967268768,227.22089067021383,772.7791093297861
222,96,2,2,2,6,1,1,0,2,2,268.103678759608,226.55272045982133,773.4472795401786
223,96,2,2,2,6,1,1,0,2,2,265.4226419720119,225.84596555431543,774.1540344456845
224,96,2,2,2,6,1,1,0,2,2,262.76841555229174,225.17778650302145,774.8222134969789
225,96,2,2,2,6,1,1,0,2,2,266.2227217391829,224.43245128746423,775.5675487125358
226,96,2,2,2,6,1,1,0,2,2,284.8529631763467,223.88006170344545,776.1199382965546
227,96,2,2,2,6,1,1,0,2,2,282.0044335445834,223.28908629083082,776.7109137091693
228,96,2,2,2,6,1,1,0,2,2,279.18438920913746,222.6980981815201,777.3019018184799
229,96,2,2,2,6,1,1,0,2,2,276.3925453170461,222.0685244978656,777.9314755021345
230,96,2,2,2,6,1,1,0,2,2,274.5160737302,221.47752818573008,778.5224718142703
231,96,2,2,2,6,1,1,0,2,2,274.2149379524846,220.88653286517584,779.1134671348245
232,96,2,2,2,6,1,1,0,2,2,271.4727885729597,220.3341125294479,779.6658874705519
233,96,2,2,2,6,1,1,0,2,2,268.7580606872303,219.7431068894712,780.2568931105292
234,96,2,2,2,6,1,1,0,2,2,266.0704800803578,219.1906765534769,780.8093234465227
235,96,2,2,2,6,1,1,0,2,2,263.40977527955425,218.63824142472834,781.3617585752718
236,96,2,2,2,6,1,1,0,2,2,260.7756775267588,218.0858015512098,781.91419844879
237,96,2,2,2,6,1,1,0,2,2,258.1679207514912,217.49476234085805,782.505237659142
238,96,2,2,2,6,1,1,0,2,2,255.58624154397614,216.94230470227987,783.0576952977202
239,96,2,2,2,6,1,1,0,2,2,253.0303791285365,216.3898369588652,783.610163041135
240,96,2,2,2,6,1,1,0,2,2,251.5102790896842,215.87595211168264,784.1240478883172
241,96,2,2,2,6,1,1,0,2,2,261.24389881338664,215.284905443496,784.715094556504
242,96,2,2,2,6,1,1,0,2,2,258.6314598252529,214.65527390414152,785.3447260958586
243,96,2,2,2,6,1,1,0,2,2,256.04514522700026,214.06421219021232,785.9357878097877
244,96,2,2,2,6,1,1,0,2,2,253.4846937747303,213.43456062140254,786.5654393785976
245,96,2,2,2,6,1,1,0,2,2,250.94984683698308,212.88207085439376,787.1179291456066
246,96,2,2,2,6,1,1,0,2,2,248.4403483686132,212.2909914388965,787.7090085611034
247,96,2,2,2,6,1,1,0,2,2,245.95594488492705,211.73848235747187,788.2615176425285
248,96,2,2,2,6,1,1,0,2,2,243.49638543607776,211.14738409183192,788.8526159081679
249,96,2,2,2,6,1,1,0,2,2,241.0614215817169,210.59486763829292,789.4051323617072
250,96,2,2,2,6,1,1,0,2,2,242.65092614715334,209.92659978323456,790.0734002167652
251,96,2,2,2,6,1,1,0,2,2,240.22441688568188,209.29690854405283,790.7030914559472
252,96,2,2,2,6,1,1,0,2,2,237.822172716825,208.70579896711317,791.2942010328869
253,96,2,2,2,6,1,1,0,2,2,235.44395098965683,208.037520327725,791.9624796722752
254,96,2,2,2,6,1,1,0,2,2,233.0895114797604,207.44640368877717,792.553596311223
255,96,2,2,2,6,1,1,0,2,2,236.62013735002037,206.77812894852414,793.2218710514761
256,96,2,2,2,6,1,1,0,2,2,247.72316353374868,206.30280490696683,793.6971950930333
257,96,2,2,2,6,1,1,0,2,2,245.24593189841133,205.82747203264307,794.1725279673573
258,96,2,2,2,6,1,1,0,2,2,242.79347257942732,205.39073371286733,794.6092662871325
259,96,2,2,2,6,1,1,0,2,2,240.3655378536329,204.95398676512977,795.0460132348709
260,96,2,2,2,6,1,1,0,2,2,237.9618824750966,204.55582087138524,795.4441791286146
261,96,2,2,2,6,1,1,0,2,2,235.58226365034554,204.08047726342377,795.9195227365763
262,96,2,2,2,6,1,1,0,2,2,233.22644101384216,203.56654538196187,796.4334546180379
263,96,2,2,2,6,1,1,0,2,2,230.89417660370384,203.1683553365706,796.8316446634295
264,96,2,2,2,6,1,1,0,2,2,228.58523483766672,202.73157720233792,797.2684227976621
265,96,2,2,2,6,1,1,0,2,2,226.2993824892901,202.33338038875016,797.66661961125
266,96,2,2,2,6,1,1,0,2,2,224.03638866439715,201.8580153956606,798.1419846043394
267,96,2,2,2,6,1,1,0,2,2,221.7960247777531,201.49839219587477,798.5016078041257
268,96,2,2,2,6,1,1,0,2,2,219.57806452997565,201.10016896190666,798.8998310380935
269,96,2,2,2,6,1,1,0,2,2,217.3822838846758,200.74052712921534,799.2594728707851
270,96,2,2,2,6,1,1,0,2,2,217.08749897543248,200.30371884718565,799.6962811528145
271,96,2,2,2,6,1,1,0,2,2,239.57967455057425,199.9826970079348,800.0173029920657
272,96,2,2,2,6,1,1,0,2,2,241.4326278050686,199.62310201272751,800.3768979872724
273,96,2,2,2,6,1,1,0,2,2,246.19085152701788,199.2249880856813,800.7750119143187
274,96,2,2,2,6,1,1,0,2,2,243.7289430117476,198.82687342024846,801.173126579752
275,96,2,2,2,6,1,1,0,2,2,241.2916535816302,198.39016978482553,801.6098302151746
276,96,2,2,2,6,1,1,0,2,2,238.87873704581395,198.06920626891997,801.93079373108
277,96,2,2,2,6,1,1,0,2,2,236.48994967535577,197.7482383208318,802.2517616791685
278,96,2,2,2,6,1,1,0,2,2,234.12505017860227,197.4272704911667,802.5727295088336
279,96,2,2,2,6,1,1,0,2,2,231.78379967681613,197.1448824521872,802.8551175478134
280,96,2,2,2,6,1,1,0,2,2,244.24050953249545,196.78535670115102,803.214643298849
281,96,2,2,2,6,1,1,0,2,2,254.68432159996703,196.50303188029946,803.4969681197003
282,96,2,2,2,6,1,1,0,2,2,252.13747838396742,196.22070236510123,803.7792976348989
283,96,2,2,2,6,1,1,0,2,2,249.61610360012773,195.93837214610687,804.0616278538936
284,96,2,2,2,6,1,1,0,2,2,247.11994256412643,195.65603087070417,804.3439691292957
285,96,2,2,2,6,1,1,0,2,2,244.64874313848517,195.29651323201392,804.7034867679863
286,96,2,2,2,6,1,1,0,2,2,242.20225570710022,194.97557492638964,805.0244250736108
287,96,2,2,2,6,1,1,0,2,2,239.78023315002932,194.6546321562953,805.3453678437049
288,96,2,2,2,6,1,1,0,2,2,237.38243081852906,194.37227637780947,805.6277236221905
289,96,2,2,2,6,1,1,0,2,2,235.00860651034372,194.05132481256064,805.9486751874396
290,96,2,2,2,6,1,1,0,2,2,232.65852044524033,193.73036891573642,806.2696310842638
291,96,2,2,2,6,1,1,0,2,2,230.33193524078797,193.37083212268317,806.6291678773173
292,96,2,2,2,6,1,1,0,2,2,228.02861588837996,193.08845506147568,806.9115449385245
